metal_linker,organic_linker1,organic_linker2,topology,Co2N2_selectivity,heat_adsorption,CO2_working_capacity,functional_groups1,functional_groups2
2,2,5,5,22.29805321,6.239063,189.86147110974795,0,1
9,16,18,8,39.05731301,9.511645,196.0978980179516,13,15
3,1,10,5,18.09456389,6.16137,107.43528406850392,6,20
1,10,16,5,16.51449117,5.999542,90.39228601975545,3,10
3,12,29,5,13.04574095,5.157999,95.53541095032513,3,20
1,15,28,5,15.49222137,5.2686470000000005,57.43689919974822,4,13
2,10,16,5,29.95618742,7.198169999999999,259.3897322233952,14,20
3,1,10,5,39.27649839,6.835556,259.62216000302806,1,7
9,16,27,8,25.53223844,6.392017,150.626407325952,20,10
3,14,24,5,28.32059222,6.673445,164.2841806041525,20,12
9,10,16,8,40.74780426,7.016228,120.82117627209128,20,4
3,2,22,5,22.20857309,6.154517,118.60964575807014,15,19
1,15,22,5,24.36442095,6.685471000000001,73.48366028110716,18,2
9,6,16,8,60.76037975,6.278565,213.9730469453431,1,20
9,2,3,8,21.21033799,6.630161,108.329503729208,1,3
4,4,19,0,17.51240058,6.048345,75.52103503695167,5,20
3,12,14,5,12.4767052,5.285516,65.76583643083997,10,20
3,1,7,5,14.36301052,4.881083,69.2459802165079,0,8
12,4,24,1,21.90406823,6.267847,164.86805635455127,10,20
9,13,13,8,33.31579801,6.475513,131.004253290709,5,20
2,11,17,5,23.15334646,6.147117,161.4509718102326,8,0
10,48,53,2,17.39424875,6.19474,78.75290369437539,2,0
2,14,16,5,49.10953431,7.276658999999999,298.97954550891774,5,10
12,13,17,1,10.51511299,4.882885,47.89035735035237,0,5
4,14,19,0,42.52718894,6.765693,176.81778259023656,3,20
9,2,17,8,54.09104625,7.048838000000001,65.94659525093799,0,6
3,17,18,5,16.6545498,5.057937,63.328646275655366,15,19
12,11,12,1,23.51569762,6.15854,69.63968778357072,18,1
3,13,14,5,11.50064924,5.198871,85.97417728815422,6,20
2,3,6,5,13.27733006,5.056403,61.553743231186075,3,1
2,14,16,5,21.58543418,5.920203,111.62789823548974,20,17
9,2,20,8,58.41099613,6.371527,287.9426925838645,6,16
3,16,18,5,14.99811002,5.202926000000001,101.568298474802,8,10
9,3,25,8,17.26632907,5.363733,79.22287662663025,0,12
2,4,13,5,20.91280669,5.815187,120.26090646806144,0,20
3,1,18,5,23.96290168,6.504548000000001,160.51020056298276,9,17
9,13,16,8,71.06530899,7.507617,347.1292381162328,7,19
3,17,29,5,6.557338476,5.018986,59.637204508502975,7,12
3,16,16,5,22.65381988,6.260152,193.0456326447897,14,0
4,4,15,0,76.10178485999998,9.357025,248.26918548848835,5,1
3,18,22,5,18.54230171,5.9815510000000005,111.27050750899456,15,1
3,1,13,5,27.4582213,6.926075999999999,183.69668742339132,9,10
2,9,21,5,40.71767195,7.158459,286.35366573248234,10,13
12,1,10,1,18.12661248,5.587324,110.8655747366654,0,18
2,12,29,5,10.87502315,4.868849,61.6204341565921,4,18
9,4,13,8,11.06836884,4.924277,57.29245722021784,20,20
1,4,27,5,32.58010753,6.409206,94.65060065285904,2,20
9,16,18,8,26.09014404,8.396155,93.58453630565083,13,17
12,11,11,1,13.05118823,6.216307,92.75073466152746,3,20
2,17,24,5,23.92463173,6.061472,93.79467875129905,5,19
2,18,29,5,8.454363446,4.398612,40.47247758786422,7,20
10,50,57,2,23.86908058,5.959137,86.00422121989652,8,20
3,14,17,5,27.62673561,6.75053,206.81235644469305,6,5
3,1,23,5,32.07942291,6.779725999999999,80.67092810599085,4,3
2,13,29,5,9.70154816,5.134032,67.09750894383605,6,8
3,1,2,5,9.403095089,4.964569,51.653937568995936,20,8
2,9,18,5,43.83534408,7.301748,251.80347438191168,20,3
12,4,12,1,14.72019632,5.393965000000001,101.07537990237032,5,9
2,12,12,5,11.15364365,5.555087,76.88209117549795,4,20
12,17,26,1,9.597404572,5.05558,63.36661388170335,12,19
2,2,13,5,10.03477564,5.226213,102.281429162312,14,20
9,4,18,8,110.242194,8.311211,402.4280658658352,15,12
3,13,19,5,9.405337027,4.6355010000000005,51.54019982740001,14,4
4,1,14,0,35.36925267,7.199359,181.5401273998658,20,20
2,1,4,5,19.37863011,6.10945,151.7339058867169,16,1
3,14,24,4,6.946295328,5.1269540000000005,60.568071162870766,2,13
2,16,24,5,66.32357073,7.270262,303.2101272819516,20,0
3,17,22,5,24.2704007,5.975259,114.40943806987477,12,0
10,54,57,2,21.32143392,5.619385,68.11091387222119,4,20
2,9,12,5,73.56642565999998,8.626289,240.5021688269068,8,13
2,5,13,5,39.99713581,7.28348,186.42837414026988,16,3
2,1,6,5,64.59739884,6.977603,315.711869494265,2,8
2,9,16,5,39.87110664,7.298132,255.38893700522576,13,5
3,5,26,5,19.19434922,6.251801,128.3044263476012,20,19
9,16,17,8,36.01016285,6.3572,219.12145432544995,17,16
9,13,2,8,66.8429555,6.988067999999999,219.28009288811128,18,8
9,18,20,8,29.79543588,6.64536,142.15253288568573,10,20
9,18,20,8,37.94997096,5.378364,178.58591749623648,20,18
9,4,4,8,21.74978884,5.814589,134.32955527432037,18,20
4,7,25,0,11.89032018,5.08593,64.97974190909864,1,20
2,5,25,5,12.29468431,5.768701,78.65550853103494,7,20
2,4,23,5,12.18266651,4.973121,52.318205598287655,9,13
3,17,18,5,14.32980111,5.224077,173.11643623020208,14,20
3,5,13,5,13.7405666,5.162211,80.22373573736476,13,20
4,11,15,0,39.895911,7.057938,188.34540809259707,6,1
9,23,25,8,24.41869864,6.052379,80.33021011084716,4,0
2,11,13,5,11.36246019,5.116778,63.6325522005873,16,9
4,11,14,0,34.52796664,6.437938,184.22790375496703,6,20
2,5,13,5,15.48800495,5.552442,111.595873385171,7,20
3,13,21,5,13.44101808,5.616496,100.41969585357644,19,8
3,9,11,4,19.88374921,5.27436,69.86072528138921,3,15
4,13,21,0,20.765548100000004,5.631219000000001,79.23575259737697,1,20
3,4,29,5,23.39502659,6.734882000000001,204.68765619493823,7,3
9,4,22,8,72.79755213999998,7.573221,163.4313951570051,5,0
3,4,17,5,40.15608358,7.106285000000001,299.8225914397312,7,1
4,1,14,0,75.05398248999998,9.249325,181.42242782111703,1,14
2,10,28,5,71.07978419,7.608425,112.41151660901056,17,3
3,22,25,5,11.65117476,5.788159,108.18076975942871,14,0
4,17,23,0,23.16329858,5.797369000000001,100.70395766929218,5,15
2,18,25,5,18.81712572,5.50861,116.24657497295314,3,16
3,10,12,5,35.88711095,6.591739,76.43242265865138,15,2
2,11,22,5,28.93433038,6.408059,108.6916816755962,4,5
12,4,11,1,12.25022628,5.185828,103.32586848172764,4,20
2,1,17,5,22.77312823,6.012478,93.533032422664,4,10
3,8,10,5,21.47185531,6.066063,89.1982873478203,13,2
9,4,12,8,11.2249902,5.448117,69.07132922868716,5,20
4,22,24,0,75.64198922999998,8.188435999999998,468.63350114409167,16,20
4,11,22,0,30.78022567,5.995855000000001,141.464493833477,6,5
2,14,29,5,22.80473418,5.773377,97.82749881978721,16,1
4,1,14,0,87.84608500999998,9.280075,155.9829762331306,2,7
2,4,29,5,12.8683604,4.935516000000001,68.06188613745488,16,3
3,10,28,5,39.30568575,6.760136,204.46711392676383,10,16
12,4,4,1,31.437352,5.858207,103.5196683491204,7,17
2,17,24,5,12.7048305,5.662589,81.27593365453806,13,10
3,4,24,5,28.02751274,6.853462,264.3431842002731,5,8
3,13,25,5,9.601393321,5.875453,76.55540468693724,9,16
9,16,26,8,35.24128442,6.670692,206.37275759727655,20,2
12,9,12,1,34.88988217,6.757952,138.9629238245589,13,20
12,9,24,1,53.94214175,7.97628,282.671798405116,16,15
2,11,28,5,15.2828943,5.11645,63.45360922251765,18,3
3,10,28,5,40.19740098,6.368678,323.8493179296365,3,20
9,2,2,8,62.86730618,8.348078999999998,285.1424990995516,0,12
2,9,21,5,55.51637886,7.896575999999999,212.11411993792416,20,0
2,16,24,5,30.779471,6.988353,82.51219192277009,17,20
2,4,22,5,20.48781161,5.637266,101.8778170023671,16,1
2,38,41,3,27.66510209,5.615808,193.7912834122625,19,20
12,1,10,1,14.51931628,5.8770620000000005,79.22650831068704,18,15
3,1,5,5,24.08536382,5.899488,201.0483786169648,12,5
2,1,14,5,32.95217645,6.5542,326.01297624472755,8,12
4,14,19,0,21.50899098,5.67249,69.05515172697979,1,20
3,3,10,5,11.7417725,5.43193,58.797295032102326,14,8
3,6,12,5,12.83146785,4.888709,54.84206094119045,14,20
3,13,15,5,12.33486914,5.310152,80.00897114837159,13,10
2,13,15,5,36.53029936,6.915036,190.9344686719736,8,10
3,13,29,5,12.2265369,5.516138,52.053752968336006,7,0
3,5,14,5,25.58392772,6.133691000000001,143.89557615638432,15,20
3,17,29,5,14.01179886,5.541213,74.21115262829619,15,3
4,4,15,0,18.34034861,10.711066,76.61400686148956,20,2
3,22,22,5,20.57289477,8.426237,136.4748900925796,7,20
12,1,24,1,19.81590521,4.863409,64.98799573650038,4,15
3,13,16,5,20.58260089,5.447352,79.4241049386846,18,5
2,2,14,5,16.26169972,5.71116,118.89720910474662,3,20
2,1,22,5,24.105336800000003,7.38623,84.21644220468053,1,9
4,2,6,0,13.72939955,5.690892,85.00435256845024,7,1
10,49,54,2,24.37011024,6.265127,74.4465517857937,3,20
3,12,29,5,49.01934597,6.673939,383.2631738686485,19,1
2,12,16,5,36.65711905,6.919321000000001,138.85826529310486,5,0
4,6,17,0,25.64206306,5.939526,128.09874096874992,13,5
2,18,22,5,32.71348075,7.169725,218.6181359304921,18,3
2,9,19,5,74.59383979,7.874130999999998,118.69366972101984,13,20
2,14,16,5,29.26287067,6.633112,294.216426791924,3,20
9,1,17,8,19.18933511,5.435364,93.29136035634116,5,10
9,3,18,8,48.3476738,7.152233,282.3766415372299,4,0
2,12,13,5,17.69106927,5.809589,75.27556621002407,16,13
4,7,23,0,35.68292352,6.503436,149.93209536491793,2,10
9,5,16,8,40.27059746,7.579341,190.95229693916136,0,5
3,14,29,5,17.75425481,5.405969,99.04741450976381,3,17
3,12,18,5,130.5351779,8.118541,312.77317678615094,17,2
3,2,3,5,20.86946307,6.389158,126.67875250255524,3,19
3,10,15,5,34.74354241,7.516992,154.0702342710523,10,20
2,2,9,5,18.00767579,5.037806,71.20940067883286,8,2
2,22,26,5,19.11799454,6.10798,114.88155699725404,10,1
2,16,18,5,19.62203248,6.326895,203.1101847019184,12,8
3,6,15,5,11.21799037,5.010011,73.14938027133687,19,20
3,4,7,5,12.27219702,5.106039,54.521152131810965,16,4
4,11,15,0,46.85933655,6.675109,286.118926881177,13,20
9,10,28,8,38.60983705,6.640311,245.90743531575563,17,18
2,14,23,5,16.03356338,5.586419,101.126058402617,8,20
2,11,21,5,13.9375253,5.046905000000001,68.69776100048459,6,1
3,10,25,5,24.99065978,7.081342,209.45605736146908,16,9
4,14,22,0,44.65462549,9.322095,172.46108233450423,3,6
3,4,28,5,9.928948728000002,4.627028,53.5632129235655,3,17
3,1,23,5,18.16281069,6.240532,109.30939811834212,2,1
3,1,1,5,12.27189426,5.4656910000000005,62.70284108205576,15,13
2,18,20,5,8.680965622,5.396415,104.10866147250827,3,20
2,16,26,5,19.9442346,5.605592,104.12005175432267,7,0
4,4,9,0,61.94161067,9.375307,127.4140034475019,10,20
4,14,14,0,47.41440411,8.90305,132.1543416008669,17,1
9,17,27,8,15.83394799,5.556553,56.38684727769936,0,4
9,11,18,8,86.22965313999998,7.924104,461.3506539978959,12,20
12,12,22,1,40.45895984,6.263928,185.2229851865204,20,0
3,14,29,5,14.75785778,5.1535910000000005,66.9959868667947,13,20
2,11,11,5,15.80835181,6.300949,144.54251114813238,20,9
3,10,16,5,70.6209868,7.900767,204.76111525881367,3,20
3,10,15,5,78.23507370000002,7.875615,215.31643989324968,16,20
12,12,24,1,13.78201231,5.495474,110.28004822078628,8,20
2,22,25,5,16.11485076,5.732528,146.37931789811475,17,3
3,4,23,5,11.9490339,5.064915,58.22068264981706,1,5
3,4,20,5,9.890858793,5.4609190000000005,61.84361764953504,6,19
2,16,20,5,11.3853997,5.274156,61.5529178484459,6,20
10,52,57,2,24.92200415,5.907445,89.08322899384008,4,8
10,43,55,2,15.70056804,5.81407,60.815190755278735,13,5
3,10,29,5,29.2737276,6.690784,477.33468599100166,20,20
10,54,57,2,29.00484416,5.980886,102.053458449476,6,20
3,4,14,5,27.77611915,6.416632,214.39267153044744,8,20
2,17,19,5,15.51675087,5.480633999999999,106.21470807233524,1,13
2,9,11,4,10.24233097,5.196744,63.86910689392104,19,20
3,11,16,5,13.57283947,5.141217,85.97929466114329,3,20
1,5,28,5,17.044476899999996,5.113205000000001,72.09355067010678,7,14
2,30,30,9,28.24370617,6.590807000000001,116.2231341031322,0,20
4,5,11,0,19.52905788,5.527541,70.2552582311922,20,20
9,10,29,8,60.40977184,7.090319999999999,499.6832442935861,20,12
2,13,14,5,13.65939829,5.090107,60.886008594385615,5,12
2,1,11,5,38.01585115,7.330742999999998,181.7052039479005,2,14
3,13,15,5,19.98829626,5.776328,168.86191835770327,8,13
3,4,17,5,12.36665167,5.153291,81.76687130839335,10,20
9,11,13,8,28.03772161,5.8689480000000005,103.57975621260503,12,13
2,23,24,5,16.54266278,5.002365,56.5877454366576,20,3
3,24,25,5,11.19979538,5.884688,115.29622928591726,9,20
9,16,22,8,102.6468266,8.13972,142.42920118019194,0,20
4,14,24,0,76.37390512,9.968515,210.1675372834988,13,20
2,4,24,5,9.899436703,5.716772,82.46052296323522,20,20
2,14,18,5,31.27556573,7.078884,131.50740660911885,1,16
12,2,18,1,10.34315695,5.068342,49.959591879967576,17,5
3,1,22,5,35.63192307,7.529842999999999,78.6715209561943,18,1
9,17,22,8,11.77521071,5.467264,73.3344310816838,18,20
9,7,18,8,35.20595956,6.629861999999999,249.9225921936041,16,20
3,4,14,5,19.47614339,5.675496,170.46695763424486,17,12
4,27,27,0,27.04025274,6.520382,190.3877351448826,9,20
3,2,26,5,13.0487909,5.630374,114.61050130538104,9,20
4,14,19,0,19.08926281,5.738237000000001,92.09620614856979,13,20
12,9,11,1,49.9217197,7.010862,393.8353363109841,16,5
2,4,19,5,17.29709621,5.338665,58.39483840799368,17,2
3,16,18,5,10.43936005,5.1986550000000005,56.74423800419452,16,20
2,10,17,5,42.87980903,6.935043,180.30832619843073,20,16
3,14,29,5,13.93743668,4.691989,47.173925131881674,17,20
3,13,22,5,38.12080189,6.988066000000001,226.98669153311212,8,10
3,14,29,5,13.71520585,5.809143,84.40545485218027,17,1
9,7,18,8,46.22318516,6.8129990000000005,212.6918878560457,2,15
3,15,24,4,14.82571819,5.454381,59.622347619179855,5,20
2,11,16,5,32.07055691,6.737008,151.8908936838979,20,6
2,16,29,5,21.67306663,6.06547,106.75698453262928,8,9
12,1,9,1,24.44884618,6.73105,114.73282302747478,3,9
3,1,11,5,25.60270429,6.569133,259.0389445588214,3,20
2,2,3,5,6.584963383,5.424668,73.86069511681846,9,20
9,27,28,8,26.4444812,5.527809,113.830514615917,20,3
9,13,24,8,25.53383116,6.495043,89.02776327370044,18,7
3,12,14,5,17.45284367,6.007464,120.7904720341568,16,5
3,13,27,5,7.431914758999999,5.0857,51.54795842515764,3,6
2,10,28,5,38.11691376,7.030289,428.9883872149774,8,20
4,17,23,0,23.71794013,5.276285,82.11006545175752,15,13
3,21,28,5,14.54621863,5.221339,76.69357375764227,3,9
2,11,18,5,9.495997166,4.577874,52.2252675017441,0,20
10,51,56,2,21.70801723,6.341347,69.41683444372386,5,20
3,17,25,5,12.94252931,5.359246,66.29573215003143,4,10
10,46,54,2,28.35743061,6.561235000000001,149.57982201141186,14,1
10,47,54,2,19.77647913,6.072692,86.29904793468653,10,4
4,15,24,0,66.47347654,8.035996,253.4707475170623,13,20
10,54,56,2,14.056927599999998,5.525623,60.86504387278522,8,20
9,2,22,8,33.51388889,9.927272,131.11056258764336,8,16
3,17,26,5,11.89447256,5.032451999999999,56.35317166190029,8,1
3,24,26,5,18.43197515,6.371902,142.74878937718714,8,1
2,4,7,5,14.30747322,5.434996,62.92404365642228,0,4
4,24,24,0,69.41271418,9.342518,125.07305291982156,18,20
2,14,24,5,38.99075816,7.652027999999999,253.397783682831,3,20
3,18,29,5,8.562403897000001,4.994612,45.67866175978321,20,5
3,1,23,5,11.90921211,5.920475,96.89201002207449,3,15
12,2,8,1,7.972195812,4.838443,46.89015854581,20,14
2,17,19,5,11.40910491,5.083656,58.69758879708936,19,20
2,11,13,5,13.08287617,5.816871,122.5133759659952,1,8
9,12,18,8,30.57333321,6.935166000000001,90.19303862627754,9,20
12,1,4,1,15.1404408,5.114446,59.27535671521088,1,13
3,2,6,5,10.90136903,5.211759,61.823148157578736,3,20
2,10,12,5,13.06453409,5.693153,80.87017549946873,8,20
2,10,17,5,44.65445547,8.626785,93.25570382196568,15,18
4,7,7,0,39.43878615,8.194056,92.96038187753156,18,5
2,14,19,5,18.27775603,5.296207,87.85093256276093,5,20
2,14,24,5,27.33059362,6.444312,219.02257347317712,12,1
12,10,22,1,15.82229867,5.711654,111.2219750038724,15,20
1,9,15,5,27.82568272,6.465904,135.64538043870516,15,6
3,17,22,5,11.27425363,4.886023000000001,53.28703985870341,18,2
2,13,24,5,13.54762042,5.619754,71.97766693338644,12,1
4,3,7,0,17.88868296,5.433718,125.13082971163372,7,0
9,4,22,8,30.43751222,6.071154,124.58871832788768,6,1
2,13,17,5,13.03024749,4.940168,67.5765610862328,6,20
4,3,3,0,17.43364029,5.224485,125.58214899396064,12,14
2,38,41,3,15.28151671,5.142527,93.50562971569023,15,20
4,17,25,0,20.17052205,5.104766000000001,101.88854697798936,10,20
3,4,9,5,31.83138507,7.039092,110.1760499955244,4,2
3,4,14,5,29.73263173,6.698611,202.47199876721623,20,12
2,22,24,5,22.70495825,7.68548,82.12739848930116,1,5
4,6,6,0,97.97782,5.916717,121.43922286793328,3,0
10,43,48,2,53.7921418,6.221212,61.71782931993258,4,5
12,1,4,1,29.55664746,6.272876,226.4843635974425,8,19
3,21,22,5,15.58731701,5.720395,84.0840508131567,3,6
2,12,15,5,44.85588872,6.837201,230.91584352943457,2,20
2,12,15,5,35.68904331,6.844038,264.7078382948817,17,20
2,22,23,5,22.54863894,6.675174,110.99367413794036,1,4
1,15,17,5,39.0103264,7.161617,113.0645594330359,7,1
3,1,16,5,28.96732956,6.142796,180.56072824037577,15,2
3,10,18,5,39.87488396,7.7571119999999985,212.1590207589896,18,20
3,11,23,5,20.49288931,6.391426,152.70307030022877,19,12
10,53,53,2,19.50816153,5.78296,93.67962039731881,4,20
12,9,12,1,35.06467756,6.937009,194.6183169179164,17,8
4,17,23,0,21.34713691,6.723476,140.22922602453318,2,15
2,1,23,5,15.71447402,5.680141000000001,68.40243905605051,0,20
12,4,9,1,27.45742976,5.630741,236.4076101294536,0,20
3,7,18,5,14.32348666,5.205224,54.67137179052256,1,7
2,24,27,5,78.23921108,7.783699,200.4697853161031,2,20
2,1,9,5,35.75417437,6.944266000000001,217.55471280805244,0,12
2,22,23,5,22.34402378,5.626487,83.13568604469721,2,20
2,14,16,5,22.31777407,5.70374,193.9063417662427,7,20
2,7,10,5,15.44897737,5.2161040000000005,60.720932046350896,0,2
2,12,15,5,35.79154798,6.848178999999999,193.91145913923177,17,12
9,4,11,8,14.95639428,5.207683,92.55924586580721,8,20
3,12,28,5,15.56601756,5.581412,65.94065249520872,16,0
9,4,11,8,37.75755626,6.561039,178.7273880979022,0,20
1,15,17,5,24.00093487,6.351699,83.69083847573795,0,20
2,16,24,5,21.78429501,9.825675,168.17503484133087,19,13
9,4,5,8,29.90461537,8.917403999999998,142.95199860781787,1,0
4,1,22,0,32.81528614,6.982475999999999,238.51910425536568,15,6
2,1,10,5,17.36947637,5.766346,86.25992479280232,17,20
3,14,14,5,31.03411367,7.154808,251.8356643087785,16,20
12,12,24,1,31.92440493,8.019038999999998,262.22673777792,14,15
9,1,1,8,11.09448903,5.037776999999999,63.433800036753496,20,20
3,5,26,5,12.36110692,5.342754,99.49658779696625,1,20
2,4,5,5,47.67032543,7.10186,288.6592898788832,4,20
3,1,16,5,37.45827372,6.378853,247.57025138410933,7,2
3,5,29,5,27.25971547,6.377386,209.4988121874101,18,15
3,14,17,5,55.69849518,7.786069999999999,334.440299098448,2,20
3,4,17,5,17.78195256,5.667317,135.08197418026265,16,3
2,1,17,5,11.42599075,4.989351,82.49271289010198,15,8
2,17,21,5,8.525763492000001,5.386595,50.54974053919169,1,0
2,10,17,5,21.6081867,6.006194,209.78472476860625,20,20
4,7,27,0,15.83605521,5.44782,49.43629922269752,18,20
2,10,17,5,53.62435809,7.599048,274.6540304670696,0,20
2,13,17,5,14.19508406,5.829886,80.87694363793818,4,20
2,10,25,5,36.0599273,7.525558,261.8302239095405,2,7
3,4,4,5,17.67461569,6.037469000000001,167.5982573824975,8,7
2,9,21,5,37.46783447,6.974065,238.95952848552236,13,20
2,14,28,5,22.70937059,5.94216,145.81541641002815,5,2
3,4,26,5,10.19656986,5.305217,80.78928799093171,15,1
4,11,19,0,27.95336029,6.387135,91.01908167264327,12,2
3,10,25,5,20.62562486,5.758091,78.58617638086035,17,4
4,17,23,0,28.92290874,5.783391,163.25988062359704,20,4
2,14,21,5,18.54177255,5.93123,129.97500101371253,2,20
2,2,10,5,19.99671161,5.968934,91.26207435135036,15,19
3,16,20,5,15.34122096,5.668581,59.543441029219274,2,3
2,12,18,5,19.3246589,5.716517,73.40689968627105,3,15
9,4,17,8,26.69924333,6.104697,133.942615845727,0,20
3,4,18,5,48.34524159,7.085513000000001,315.7539640140139,5,6
3,17,17,5,16.1410607,5.28704,81.98295650977077,4,2
4,27,27,0,33.5458658,6.337155,159.1763820548622,2,20
3,7,9,5,22.72541381,6.534805,58.994891660099896,1,5
12,10,22,1,14.91725043,5.821885,122.56966706887503,13,20
4,1,14,0,60.77863916,12.571261,67.96151959624976,0,13
2,16,18,5,30.46219694,5.7909690000000005,250.57613024727357,6,20
3,4,16,5,26.86726166,6.40325,157.46668424686663,15,0
2,18,24,5,16.90831162,5.775185,70.54249142477259,17,13
3,14,25,5,18.73993955,6.055621,88.0846809547781,8,13
4,1,1,0,55.42681236,10.794149,33.30336818326441,0,17
2,12,14,5,26.33346486,6.007143,140.48525975053508,8,12
4,13,21,0,19.22599555,6.359348000000001,60.3618905543754,13,7
3,10,29,5,37.57631279,7.058247,211.4320236414447,15,17
3,10,29,5,82.59858307,8.447412,423.5915396300784,6,1
2,8,15,5,15.36506495,5.108827,62.06762652521814,4,14
2,14,18,5,50.54873687,7.328423,250.37754315998777,13,10
9,1,4,8,21.55081871,5.611597,101.70811831098742,0,18
3,6,15,5,13.43792588,5.325255,74.59297468390048,9,20
3,11,28,5,48.78375756,7.837449999999999,288.90541901200294,3,7
9,7,25,8,28.86610327,6.46186,97.50873600553217,2,8
3,1,12,5,15.85657553,5.879484,107.68554011532456,16,7
4,4,19,0,28.0477006,5.780796,80.27837607476425,10,15
9,1,24,8,45.82393424,7.053961,199.95441633313868,3,2
2,10,11,5,40.57983062,7.651756,89.82491792416009,9,4
3,13,29,5,9.099819657,4.979765,68.0258994499833,6,7
2,11,14,5,30.286727000000003,6.362402,118.30227322562952,4,9
2,4,19,5,57.33247263,7.820782999999999,303.7659400191845,2,9
10,53,53,2,15.05696374,5.475962,59.0586112076413,5,8
3,3,17,5,9.428239043,5.476488,72.56335852581361,19,4
2,14,23,5,24.99994102,6.16962,193.99564817872945,9,13
12,1,11,1,16.78621026,5.846338,139.6656546895427,8,6
2,2,4,5,17.4514208,5.530102,117.63090690477232,12,1
9,18,18,8,54.9751253,8.518845,566.071254233969,20,20
2,13,26,5,12.98668887,4.760574,64.39305985738324,4,20
4,1,19,0,17.66207957,5.876474,71.74127731660073,4,3
2,9,14,5,47.9627643,8.540772,81.0174237803157,0,18
2,24,29,5,14.06364137,4.870021,51.541190286688234,10,16
9,16,24,8,116.8321762,8.639456,370.80402140572807,20,20
2,24,28,5,41.67391687,7.112011,231.02842573519425,14,5
4,7,27,0,17.65838816,5.535279,110.42762665472928,10,20
4,6,17,0,23.51469487,5.497138,107.84847066823488,8,18
2,14,14,5,36.59375389,7.133808,259.3382283404084,13,20
3,5,28,4,14.68537749,5.906102,61.96494891234056,2,12
3,10,13,5,13.60105677,5.437437,88.7380539318995,20,17
3,22,24,5,43.40168873,6.930563,140.6022990230917,13,5
3,1,17,5,14.57960347,5.449248000000001,101.68038545091756,7,15
9,2,16,8,50.63587708,8.885146,221.4843600340189,13,7
9,16,24,8,109.391303,7.921255999999999,347.75751945805285,15,20
10,49,53,2,22.84157913,6.375783,66.44430104326266,20,0
3,3,22,5,14.58856183,5.208682,63.18783598018176,19,0
4,2,17,0,21.22581788,6.431455000000001,146.1411124393006,5,20
4,1,22,0,68.89904503,7.937591999999999,146.59622848223233,15,6
2,3,14,5,8.284312766000001,5.022195,56.99300836208285,7,4
3,13,15,5,19.85704138,6.301001,184.06761442682537,8,20
2,11,18,5,11.16877397,4.970637,52.139922926410144,6,13
3,22,22,5,23.64902837,8.055027,84.46240626125226,5,6
2,14,20,5,11.56505889,5.048032,64.56143793637865,15,16
3,12,16,5,35.59087266,6.238069,203.33089204664088,9,0
2,10,17,5,36.74511715,10.459007,113.73014807471192,9,8
2,1,29,5,20.50505876,5.546906,113.8506539547772,10,5
4,11,22,0,41.44969869,6.533298,116.90440501687152,18,20
2,18,18,5,15.81771615,5.4231110000000005,57.45885438063684,17,20
10,51,54,2,21.45748108,6.094968,116.28999010508628,15,8
12,4,12,1,17.45246561,5.705588,97.36495433219393,9,20
2,16,27,5,9.583433814,5.275246,56.66846786864659,20,20
3,22,23,5,19.95092888,5.70068,74.01900352638377,5,4
1,10,18,5,15.99959825,5.410256,63.97343527227899,2,4
10,52,53,2,18.19610948,6.412911,104.45680791231352,10,7
1,15,22,5,16.87158598,5.292101000000001,65.59234097885549,0,20
2,14,29,5,19.34843527,5.930096,149.44809092608014,12,1
12,13,17,1,13.42019769,4.905525,64.86864539227128,20,4
3,16,17,5,15.52558681,5.904927,109.79422793992008,13,1
4,13,21,0,67.6640789,7.135139,117.9783930383854,2,17
2,4,29,5,15.484275199999995,5.507509,104.91440010346574,5,19
3,13,16,5,13.44558273,5.497776999999999,71.20279761691148,4,8
3,14,14,5,72.5730144,8.209505999999998,228.81540953224084,4,13
2,18,22,5,15.29655652,5.35158,81.81986088031246,12,17
3,5,28,5,26.88726223,6.273398,241.43633701223524,0,20
2,1,22,5,26.1087355,5.952021,75.24156044112891,1,20
2,17,27,5,30.80182879,6.379755,92.13301821878153,10,2
2,17,22,5,12.67611068,5.365714,83.41532571706803,16,3
1,5,15,5,30.62192341,6.59362,95.21664813607008,2,20
2,13,18,5,12.77197431,5.429411,137.13734227984293,8,20
2,22,24,5,36.07661717,6.857792999999999,142.10796221771636,2,20
4,29,29,0,11.21636881,5.64207,73.03465207045276,12,3
2,17,18,5,9.110529063,4.779177,31.66696436259624,20,20
2,4,12,5,12.56319922,4.959557,60.147621195026325,2,20
3,12,15,5,14.55553555,5.644658,102.36578327835772,15,20
4,4,9,0,86.3217685,7.819374,186.8496494908545,15,17
2,9,11,4,13.71784659,5.236825,60.67504076599728,9,8
2,16,18,5,22.39750022,6.234792,170.9516223792748,13,0
3,14,14,5,45.64813948,9.279896,196.2775013022134,14,5
2,6,15,5,22.00031286,5.525571,94.54511673866487,8,2
3,14,19,5,23.11467264,5.736972,105.64849551257616,1,6
10,46,52,2,35.03642265,7.68544,104.24815115559764,17,2
2,22,22,5,70.54299241,9.448283,193.7110562099176,0,20
3,2,10,5,14.65388336,6.501527,86.77479854612262,8,3
9,2,4,8,33.74119214,5.59581,134.3775925497985,0,15
10,44,54,2,18.15302453,6.138095,60.73133186887711,7,8
2,16,18,5,19.31144333,5.368008000000001,167.8939094800277,4,20
